number;id;comments;title;createdAt;closedAt
2999;MDU6SXNzdWUzNjg4MjAzNDk=;{'totalCount': 1};The Craft of Programming;2018-10-10T19:36:42Z;2019-10-16T13:53:44Z
3000;MDU6SXNzdWUzNjg4NDk5Njg=;{'totalCount': 1};Programming Languages: Application and Interpretation by Shriram Krishnamurthi;2018-10-10T20:54:49Z;2018-10-24T15:45:00Z
3001;MDU6SXNzdWUzNjg4NTIxMjU=;{'totalCount': 2};The Scheme Programming Language  Fourth Edition;2018-10-10T20:59:37Z;2018-10-22T13:17:53Z
3002;MDU6SXNzdWUzNjg4Njc4NDI=;{'totalCount': 12};Practical Foundations for Programming Languages  2nd Edition (preview);2018-10-10T21:43:51Z;2018-10-24T15:44:29Z
3003;MDU6SXNzdWUzNjg4NjkwMzg=;{'totalCount': 1};Programming in Standard ML - Working Draft, 2013;2018-10-10T21:47:41Z;2018-10-24T15:43:24Z
3004;MDU6SXNzdWUzNjg4Njk5OTQ=;{'totalCount': 1};The Definition of Standard ML (Revised).;2018-10-10T21:50:39Z;2018-11-04T14:18:53Z
3005;MDU6SXNzdWUzNjg4NzE1MTQ=;{'totalCount': 1};Programming Languages: Theory and Practice by Robert Harper;2018-10-10T21:55:30Z;2018-11-02T22:08:47Z
3006;MDU6SXNzdWUzNjg4NzMzMzc=;{'totalCount': 6};Anatomy of Programming Languages;2018-10-10T22:01:45Z;2018-10-23T13:40:24Z
3007;MDU6SXNzdWUzNjg4NzkxNjI=;{'totalCount': 1};A Functional Pattern System for Object-Oriented Design by Thomas Kuhne;2018-10-10T22:22:48Z;2018-11-02T22:07:17Z
3008;MDU6SXNzdWUzNjg4ODEzNTQ=;{'totalCount': 1}; Object Oriented Programming using Java by Simon Kendal;2018-10-10T22:31:22Z;2018-11-02T22:05:43Z
3009;MDU6SXNzdWUzNjg4ODI3NjU=;{'totalCount': 0};Object-oriented Programming in JavaTM Textbook by Rick Halterman ;2018-10-10T22:37:16Z;2018-10-24T15:42:08Z
3010;MDU6SXNzdWUzNjg4OTI1MTU=;{'totalCount': 0};Introduction to Computer Science  by Robert Sedgewick and Kevin Wayne.;2018-10-10T23:20:49Z;2018-10-24T15:41:41Z
3011;MDU6SXNzdWUzNjg4OTg2MDQ=;{'totalCount': 3};Java, Java, Java Object-Oriented Problem Solving by R. Morelli and R.Walde;2018-10-10T23:52:19Z;2018-10-24T15:40:29Z
3016;MDU6SXNzdWUzNzAzMDgwMDI=;{'totalCount': 4};Web application hacking and penetration testing free book;2018-10-15T19:22:50Z;2018-12-01T17:29:14Z
3020;MDU6SXNzdWUzNzA5ODgxMDc=;{'totalCount': 4};add PHPUnit Russian manual to free-programming-books-ru.md;2018-10-17T09:47:27Z;2018-10-20T16:52:40Z
3029;MDU6SXNzdWUzNzIxNzcxOTE=;{'totalCount': 0};PHP course for begginners in Russian language;2018-10-20T05:54:11Z;2018-10-24T02:19:24Z
3039;MDU6SXNzdWUzNzMyNzY5MDM=;{'totalCount': 2};Intro to Programming (is ES6);2018-10-24T02:21:50Z;2019-04-05T12:15:10Z
3040;MDU6SXNzdWUzNzMyNzk2Mzc=;{'totalCount': 2};add SICP russian translate (PDF);2018-10-24T02:36:02Z;2018-10-27T06:12:40Z
3043;MDU6SXNzdWUzNzM4MDU3NzQ=;{'totalCount': 2}; 898d962 failed;2018-10-25T07:18:57Z;2018-11-02T21:42:03Z
3053;MDU6SXNzdWUzNzc2NTg2MzM=;{'totalCount': 1};Recommendations from contributors;2018-11-06T01:47:07Z;2019-05-22T18:24:30Z
3055;MDU6SXNzdWUzNzk0NzUxOTM=;{'totalCount': 13};how can i dintinguish if a book distributed by an accredited institution (Uni) is suited to include in the list?;2018-11-11T00:15:20Z;2019-05-22T18:24:45Z
3056;MDU6SXNzdWUzNzk1MzU2NzM=;{'totalCount': 9};Reminder on open resources found casually ;2018-11-11T15:55:05Z;2019-05-22T18:25:03Z
3061;MDU6SXNzdWUzODE5NTAyNzM=;{'totalCount': 1};Just some thougths ...;2018-11-18T11:11:56Z;2018-12-27T17:16:50Z
3062;MDU6SXNzdWUzODIwODI1NTY=;{'totalCount': 1};Book Update!;2018-11-19T07:04:14Z;2019-01-07T16:17:34Z
3064;MDU6SXNzdWUzODM2Mzg3MzU=;{'totalCount': 0};Add 'Managing Projects with GNU Make';2018-11-22T19:13:24Z;2018-11-24T20:06:10Z
3065;MDU6SXNzdWUzODM2MzkzMjc=;{'totalCount': 1};'Apprendre à programmer avec OCaml' could be non-free;2018-11-22T19:16:58Z;2018-11-24T20:04:31Z
3071;MDU6SXNzdWUzODQwNjYwNjI=;{'totalCount': 1};Book Update;2018-11-25T10:21:42Z;2018-12-27T17:19:03Z
3076;MDU6SXNzdWUzODY1NDk2NTE=;{'totalCount': 2};"what to do with ""curricula""? was: OSSU : Open Source Society University";2018-12-02T11:09:44Z;2019-05-22T18:25:19Z
3084;MDU6SXNzdWUzOTEyNjA5MTY=;{'totalCount': 0};How to pass machine checking(Travis fail to check)/ 如何修改文件通过机器检测;2018-12-14T20:08:22Z;
3085;MDU6SXNzdWUzOTEyODA4Njk=;{'totalCount': 0};[日本語バージョン]全ての孫建強さんの電子ブックか見つかりません;2018-12-14T21:13:46Z;2019-01-11T14:56:06Z
3091;MDU6SXNzdWUzOTMxNDU1MzI=;{'totalCount': 5};“Linkers and Loaders” contains only dead links;2018-12-20T17:37:39Z;2019-01-07T16:17:20Z
3093;MDU6SXNzdWUzOTQ0NDM2NzQ=;{'totalCount': 0};State of the Repo 2019;2018-12-27T16:59:34Z;2020-01-13T22:04:37Z
3110;MDU6SXNzdWUzOTg4OTkwODA=;{'totalCount': 2};The Road to Learn React [pt-br];2019-01-14T13:56:46Z;2019-01-21T17:38:02Z
3115;MDU6SXNzdWU0MDA5NTE0MjE=;{'totalCount': 6};A suggest to our lint;2019-01-19T02:29:01Z;
3127;MDU6SXNzdWU0MDY3ODg2MDk=;{'totalCount': 3};Course / screencast question;2019-02-05T13:44:10Z;2019-02-05T19:37:34Z
3129;MDU6SXNzdWU0MDcxNjA0MTQ=;{'totalCount': 5};Correct Spelling of HTML;2019-02-06T10:08:22Z;2019-02-23T01:26:35Z
3132;MDU6SXNzdWU0MDgwNTgxNTI=;{'totalCount': 2};Broken Link: High Performance Python (PDF) link is broken;2019-02-08T08:55:22Z;2019-10-16T13:54:44Z
3189;MDU6SXNzdWU0MjYxMDU0MTQ=;{'totalCount': 5};The Current C Programming Language Standard – ISO/IEC 9899:2018 (C18);2019-03-27T17:57:04Z;2019-10-16T13:55:18Z
3196;MDU6SXNzdWU0Mjc3MTg4MDU=;{'totalCount': 1};Introduction to the COBOL language - No COBOL;2019-04-01T13:53:45Z;
3220;MDU6SXNzdWU0MzU0NDQ0OTM=;{'totalCount': 4};Ссылка на книгу не работает. ;2019-04-20T21:42:21Z;2019-04-21T09:05:40Z
3223;MDU6SXNzdWU0MzU1MzY0ODU=;{'totalCount': 1};BlockChain Books;2019-04-21T18:47:31Z;
3230;MDU6SXNzdWU0Mzc3MTMwNzA=;{'totalCount': 0};New book PR Request: Raspberry Pi Foundation (Simon Long) - An Introduction to C & GUI Programming;2019-04-26T14:56:20Z;2019-04-27T01:13:53Z
3233;MDU6SXNzdWU0MzgwMzE2MjE=;{'totalCount': 7};url_checker;2019-04-28T08:45:53Z;
3244;MDU6SXNzdWU0NDAzNzU1ODc=;{'totalCount': 3};Failing links in free-programming-books.md HELP NEEDED!;2019-05-04T22:06:46Z;2019-10-16T14:01:21Z
3256;MDU6SXNzdWU0NDQyNzI3MDM=;{'totalCount': 2};"Add this book: ""How-to-collaborate-on-github"" 👋";2019-05-15T07:11:33Z;2019-10-16T13:50:38Z
3264;MDU6SXNzdWU0NDcxOTc1MDU=;{'totalCount': 1};Broken  pt_BR links HELP REQUESTED;2019-05-22T15:17:00Z;
3265;MDU6SXNzdWU0NDcxOTg3NTI=;{'totalCount': 0};broken Farsi links HELP REQUESTED;2019-05-22T15:19:11Z;
3266;MDU6SXNzdWU0NDcyMDAwMjE=;{'totalCount': 0};Broken German links HELP REQUESTED;2019-05-22T15:21:35Z;2019-11-28T19:05:37Z
3267;MDU6SXNzdWU0NDcyMDEzMTE=;{'totalCount': 0};Broken Chinese links - HELP REQUESTED;2019-05-22T15:24:03Z;
3268;MDU6SXNzdWU0NDcyMDI2MjE=;{'totalCount': 0};Broken Italian links - HELP REQUESTED;2019-05-22T15:26:33Z;2019-10-01T15:53:58Z
3269;MDU6SXNzdWU0NDcyMDM2OTk=;{'totalCount': 2};Broken Russian links - HELP REQUESTED;2019-05-22T15:28:27Z;
3270;MDU6SXNzdWU0NDcyMDQ3OTU=;{'totalCount': 0};Broken Polish links - HELP REQUESTED;2019-05-22T15:30:24Z;
3271;MDU6SXNzdWU0NDcyMDU3MDU=;{'totalCount': 4};Broken Japanese links - HELP REQUESTED;2019-05-22T15:32:07Z;2019-09-14T17:08:35Z
3272;MDU6SXNzdWU0NDcyMDY5NzU=;{'totalCount': 3};Broken Korean links - HELP REQUESTED;2019-05-22T15:34:23Z;2019-06-29T20:33:03Z
3273;MDU6SXNzdWU0NDcyMDgzNDM=;{'totalCount': 1};Broken Indonesian links - HELP REQUESTED;2019-05-22T15:37:04Z;2019-05-23T14:32:04Z
3274;MDU6SXNzdWU0NDcyMDkxOTE=;{'totalCount': 1};Broken Swedish links - HELP REQUESTED;2019-05-22T15:38:48Z;2019-06-29T20:34:30Z
3275;MDU6SXNzdWU0NDcyMTAyODc=;{'totalCount': 2};Broken Ukrainian links - HELP REQUESTED;2019-05-22T15:40:58Z;
3276;MDU6SXNzdWU0NDcyMTA5MzY=;{'totalCount': 3};Broken French links - HELP REQUESTED;2019-05-22T15:42:15Z;
3313;MDU6SXNzdWU0NjM1MDU3NTI=;{'totalCount': 2};ELKstack 中文指南 被劫持到某博彩站点;2019-07-03T01:50:13Z;2019-07-18T05:25:31Z
3325;MDU6SXNzdWU0NjkwNDgyNTk=;{'totalCount': 1};Learn Enough To Be Dangerous is no longer free;2019-07-17T08:09:24Z;2019-08-01T12:27:06Z
3327;MDU6SXNzdWU0Njk1MTg2NDI=;{'totalCount': 1};Unable to read 《Markdown 快速入门》;2019-07-18T00:54:47Z;2019-07-23T03:35:24Z
3357;MDU6SXNzdWU0ODM2MTEzNDk=;{'totalCount': 4};Broken Spanish book link;2019-08-21T19:32:16Z;
3365;MDU6SXNzdWU0ODg1MDYzOTA=;{'totalCount': 2};Broken Link - A Scala Tutorial for Java programmers;2019-09-03T09:54:41Z;2019-10-16T10:19:47Z
3366;MDU6SXNzdWU0ODg1MDkwNjM=;{'totalCount': 1};Broken Link - Scala by example;2019-09-03T10:00:09Z;2019-10-16T10:18:45Z
3368;MDU6SXNzdWU0OTAxNTcwODQ=;{'totalCount': 1};Syncfusion and export laws;2019-09-06T06:38:02Z;
3400;MDU6SXNzdWU1MDM3MDAyNzQ=;{'totalCount': 1};HTTP Error 500 for a link;2019-10-07T21:27:33Z;2019-10-16T13:48:29Z
3447;MDU6SXNzdWU1MjI5MjQ0MjA=;{'totalCount': 2};indicating sponsorable status;2019-11-14T15:16:56Z;
3448;MDU6SXNzdWU1MjM4ODYwMTI=;{'totalCount': 0};Ruby User's Guide not available anymore;2019-11-16T19:30:18Z;2020-01-02T16:43:29Z
3458;MDU6SXNzdWU1MzA2ODkwMjQ=;{'totalCount': 0};"""wizard code"" 403 Forbidden";2019-12-01T07:33:34Z;2019-12-01T14:46:27Z
3479;MDU6SXNzdWU1Mzk5MzczMjI=;{'totalCount': 0};APL books missing from the wiki;2019-12-18T21:35:45Z;2020-01-06T12:02:33Z
3493;MDU6SXNzdWU1NDQwMzg1NTk=;{'totalCount': 1};Add The Little Ecto Cookbook free ebook;2019-12-30T23:13:35Z;2019-12-31T15:50:51Z
3513;MDU6SXNzdWU1NDkyMDg5NDY=;{'totalCount': 1};State of the Repo 2020;2020-01-13T22:04:18Z;
3520;MDU6SXNzdWU1NTEyNjQ0MDI=;{'totalCount': 0};Inlcusion of Japanese SICP;2020-01-17T08:03:28Z;
3522;MDU6SXNzdWU1NTE2ODA0MzI=;{'totalCount': 1};O'Reilly books problem;2020-01-17T23:36:10Z;2020-01-20T10:11:59Z
3529;MDU6SXNzdWU1NTI0NjYxODM=;{'totalCount': 3};Site is difficult to follow for a newbie, especially for someone looking for resources other than books;2020-01-20T19:08:21Z;
3531;MDU6SXNzdWU1NTI5MTI3MDY=;{'totalCount': 0};Need pdf of Pattern programming;2020-01-21T14:29:09Z;2020-01-22T15:24:34Z
3548;MDU6SXNzdWU1NjYyNTg5ODE=;{'totalCount': 4};Resource for Graphics Programming and Unix;2020-02-17T12:13:16Z;
3561;MDU6SXNzdWU1ODQ1MjY4NjY=;{'totalCount': 0};链接失效;2020-03-19T16:11:16Z;
3562;MDU6SXNzdWU1ODU0OTg3NDY=;{'totalCount': 0};Broken Chinese Link;2020-03-21T13:24:23Z;
3565;MDU6SXNzdWU1ODg5MTgwNjE=;{'totalCount': 0};Books;2020-03-27T06:30:05Z;2020-03-27T15:13:09Z
3569;MDU6SXNzdWU1OTM3NTQ2Njc=;{'totalCount': 1};Missing books;2020-04-04T06:11:03Z;
3575;MDU6SXNzdWU1OTcwNDcxNDU=;{'totalCount': 0};Resources;2020-04-09T06:13:45Z;2020-04-09T15:06:27Z
3583;MDU6SXNzdWU2MDA4MjA5MTg=;{'totalCount': 3};Broken English Link;2020-04-16T07:46:54Z;
3584;MDU6SXNzdWU2MDA4MjI0Mzc=;{'totalCount': 0};Broken English Link : A Field Guide To Genetic Programming isn't open;2020-04-16T07:49:25Z;2020-04-16T15:23:00Z
3587;MDU6SXNzdWU2MDI0MjI1NTQ=;{'totalCount': 1};链接失效：Google Java编程风格指南;2020-04-18T09:52:35Z;
3588;MDU6SXNzdWU2MDI1ODc3ODA=;{'totalCount': 0};Yft;2020-04-19T00:52:34Z;2020-04-19T14:23:38Z
3592;MDU6SXNzdWU2MDUwNjQyNzA=;{'totalCount': 2};Telegram Channels, Chats and Blogs;2020-04-22T20:48:05Z;
3593;MDU6SXNzdWU2MDU0OTE0NzY=;{'totalCount': 0};Course;2020-04-23T12:27:02Z;2020-04-23T14:05:49Z
3595;MDU6SXNzdWU2MDYwMzM5NTQ=;{'totalCount': 0};Free programming books;2020-04-24T04:37:37Z;2020-04-24T15:54:42Z
3599;MDU6SXNzdWU2MTEyMzEzMjY=;{'totalCount': 2};书籍;2020-05-02T17:00:00Z;2020-05-03T16:58:01Z
3600;MDU6SXNzdWU2MTEyNTE3MTU=;{'totalCount': 0};Road to React no longer free;2020-05-02T18:51:27Z;
