number;id;comments;title;createdAt;closedAt
1;MDU6SXNzdWUyMTQ1NDE1NTg=;{'totalCount': 15};Why is PHP involved in a roadmap with a year above 2011;2017-03-15T22:10:15Z;2017-03-16T22:21:11Z
2;MDU6SXNzdWUyMTQ1NDE3OTA=;{'totalCount': 1};Add more routes;2017-03-15T22:11:18Z;2017-03-16T04:53:46Z
3;MDU6SXNzdWUyMTQ1NjQyMjE=;{'totalCount': 2};Missing dev environment;2017-03-16T00:19:08Z;2017-03-16T04:52:31Z
4;MDU6SXNzdWUyMTQ2NzY3MTg=;{'totalCount': 1};Suggestion: Add HTTP protocol to backend track;2017-03-16T11:40:27Z;2017-03-16T11:41:28Z
5;MDU6SXNzdWUyMTQ2Nzk4MzM=;{'totalCount': 9};Can add the text editors, programming environments etc.;2017-03-16T11:54:32Z;2020-01-04T01:16:52Z
6;MDU6SXNzdWUyMTQ4MjMzNTU=;{'totalCount': 2};Need project management tools ;2017-03-16T20:07:14Z;2017-03-23T04:50:25Z
8;MDU6SXNzdWUyMTQ4NzEyMjM=;{'totalCount': 3};memcache vs memcached;2017-03-16T23:50:34Z;2017-03-17T06:17:41Z
9;MDU6SXNzdWUyMTQ4NzE3NzY=;{'totalCount': 0};Add contribution guide;2017-03-16T23:54:34Z;2017-03-17T05:59:23Z
10;MDU6SXNzdWUyMTQ4OTgyNjU=;{'totalCount': 1};What about mobile field? ;2017-03-17T03:26:39Z;2017-03-17T05:53:21Z
11;MDU6SXNzdWUyMTQ5MTEwODY=;{'totalCount': 2};What is drawing tool;2017-03-17T05:26:59Z;2017-03-17T05:51:53Z
12;MDU6SXNzdWUyMTQ5NjMwOTc=;{'totalCount': 3};Debugging tools;2017-03-17T10:25:20Z;2020-01-04T06:45:49Z
13;MDU6SXNzdWUyMTQ5NzA0NDI=;{'totalCount': 1};Missing arrow;2017-03-17T10:57:38Z;2017-03-18T18:02:02Z
15;MDU6SXNzdWUyMTUwMDk1OTU=;{'totalCount': 4};Frontend Roadmap - Add iOS / Android;2017-03-17T13:52:57Z;2017-03-17T15:48:00Z
16;MDU6SXNzdWUyMTUwMzA1MjA=;{'totalCount': 2};Just a bunch of notes;2017-03-17T15:06:13Z;2017-03-17T15:56:33Z
17;MDU6SXNzdWUyMTUxNzg5MDk=;{'totalCount': 1};Why python only as a leaf?;2017-03-18T09:27:44Z;2017-03-18T18:00:29Z
18;MDU6SXNzdWUyMTUxOTg3Mjc=;{'totalCount': 1};experience share for roadmap development;2017-03-18T14:48:23Z;2017-03-18T15:58:48Z
19;MDU6SXNzdWUyMTUyMDQ3MzU=;{'totalCount': 2};Text editors & CLI tools for DevOps;2017-03-18T16:27:35Z;2017-03-18T17:37:01Z
20;MDU6SXNzdWUyMTUyMjgyNzM=;{'totalCount': 1};Add Docker to Backend track;2017-03-18T23:09:22Z;2017-03-19T02:43:29Z
21;MDU6SXNzdWUyMTUyMjgzMjc=;{'totalCount': 2};LXC under DevOps Containers;2017-03-18T23:10:33Z;2017-03-23T04:47:25Z
23;MDU6SXNzdWUyMTUyNTI5ODc=;{'totalCount': 1};Would you consider to create a roadmap for mobile engineer?;2017-03-19T09:49:27Z;2017-03-23T04:35:09Z
24;MDU6SXNzdWUyMTUyNjM3MjY=;{'totalCount': 2};CSS Frameworks;2017-03-19T13:23:41Z;2017-03-23T04:46:41Z
26;MDU6SXNzdWUyMTUyNzk3OTg=;{'totalCount': 9};JavaScript Frameworks;2017-03-19T17:32:20Z;2017-03-23T04:33:04Z
27;MDU6SXNzdWUyMTUyOTIxODI=;{'totalCount': 9};Nginx + php-fpm vs Apache + PHP FastCGI;2017-03-19T20:28:09Z;2017-09-14T15:55:50Z
28;MDU6SXNzdWUyMTUzMzI4MTU=;{'totalCount': 1};static type checker;2017-03-20T05:27:01Z;2017-03-23T04:46:51Z
29;MDU6SXNzdWUyMTUzNDc1MzI=;{'totalCount': 1};Front-end section about charts and grids;2017-03-20T07:43:10Z;2017-03-23T04:29:52Z
30;MDU6SXNzdWUyMTUzNTUwMDU=;{'totalCount': 1};Add Silex in roadmap with lumen and slim;2017-03-20T08:34:48Z;2017-03-23T04:45:45Z
31;MDU6SXNzdWUyMTUzNzg4NTk=;{'totalCount': 2};Suggesting : What about phonegap ?;2017-03-20T10:27:19Z;2017-03-20T18:48:58Z
32;MDU6SXNzdWUyMTU0MDk4MDY=;{'totalCount': 5};DevOps part lack of precision;2017-03-20T12:47:46Z;2020-01-04T01:19:41Z
34;MDU6SXNzdWUyMTU0NjI4Nzk=;{'totalCount': 5};CSS Methodologies;2017-03-20T15:44:41Z;2017-03-23T04:45:34Z
37;MDU6SXNzdWUyMTU1NTQ2MTI=;{'totalCount': 1};Suggestion: publish balsamic JSON file;2017-03-20T21:03:45Z;2017-03-23T04:47:15Z
38;MDU6SXNzdWUyMTU1NjE5Mjg=;{'totalCount': 7};Software licences;2017-03-20T21:33:05Z;2020-01-04T01:17:13Z
39;MDU6SXNzdWUyMTU2Mjc5NzU=;{'totalCount': 2};Add Race Condition-related Topics Backend;2017-03-21T04:43:49Z;2017-03-30T22:11:23Z
40;MDU6SXNzdWUyMTU2ODQwMTk=;{'totalCount': 1};Social skills roadmap missing;2017-03-21T10:03:15Z;2017-03-23T04:18:57Z
41;MDU6SXNzdWUyMTU2ODQyNDg=;{'totalCount': 2};FE: Testing and Patterns;2017-03-21T10:03:56Z;2017-03-23T04:45:07Z
42;MDU6SXNzdWUyMTU3MDA0NDQ=;{'totalCount': 5};PHP template engines;2017-03-21T11:04:17Z;2017-03-23T04:17:36Z
43;MDU6SXNzdWUyMTU3NTg5NDI=;{'totalCount': 3};Thanks;2017-03-21T14:30:01Z;2017-03-23T04:13:29Z
44;MDU6SXNzdWUyMTU3NjQzMjg=;{'totalCount': 1};Npm Scripts under Task Runners;2017-03-21T14:46:03Z;2017-03-23T04:44:51Z
46;MDU6SXNzdWUyMTU4OTM0ODM=;{'totalCount': 3};Tool used to make the flow chart?;2017-03-21T22:07:52Z;2017-03-22T02:43:38Z
49;MDU6SXNzdWUyMTU5NjYzMTg=;{'totalCount': 5};Lets Convert this to Mark Down - Charts;2017-03-22T06:33:00Z;2020-01-04T01:18:29Z
50;MDU6SXNzdWUyMTU5OTMzODk=;{'totalCount': 1};JSPM;2017-03-22T09:00:36Z;2017-03-23T04:09:42Z
51;MDU6SXNzdWUyMTYwMjk0ODc=;{'totalCount': 3};Java Web can be expanded;2017-03-22T11:22:36Z;2017-03-23T06:11:05Z
52;MDU6SXNzdWUyMTYwNjMzNTk=;{'totalCount': 0};Help wanted ;2017-03-22T13:32:17Z;2017-03-22T13:32:36Z
53;MDU6SXNzdWUyMTYxNTkyOTc=;{'totalCount': 6};PHP;2017-03-22T18:05:39Z;2017-03-23T04:09:21Z
54;MDU6SXNzdWUyMTYzMDE0OTU=;{'totalCount': 1};Sponsorship;2017-03-23T05:11:42Z;2017-03-23T16:33:57Z
55;MDU6SXNzdWUyMTYzOTIwNjg=;{'totalCount': 6};Put 'start building' at the top!;2017-03-23T11:08:45Z;2020-01-04T01:17:26Z
56;MDU6SXNzdWUyMTY0MTMyNTE=;{'totalCount': 3};java ee;2017-03-23T12:36:07Z;2017-03-23T16:46:53Z
57;MDU6SXNzdWUyMTY0MTM1ODU=;{'totalCount': 1};Missing RSCSS;2017-03-23T12:37:27Z;2017-03-30T22:02:17Z
58;MDU6SXNzdWUyMTY0NjA2MjE=;{'totalCount': 1};Functional testing branch;2017-03-23T15:03:56Z;2017-03-30T22:01:55Z
60;MDU6SXNzdWUyMTY1MzMxODQ=;{'totalCount': 4};Let's create a roadmap for game developers;2017-03-23T18:44:00Z;2017-03-30T22:06:58Z
62;MDU6SXNzdWUyMTY2MTg4NDU=;{'totalCount': 1};how to convert the json file to picture?;2017-03-24T01:22:18Z;2017-03-24T04:38:40Z
64;MDU6SXNzdWUyMTY2NDExMDE=;{'totalCount': 9};Let's create a roadmap for mobile developers ( iOS, Android );2017-03-24T04:12:57Z;2017-03-30T22:07:14Z
65;MDU6SXNzdWUyMTY2NzQ5MzY=;{'totalCount': 1};Let's create a roadmap for pentesters!;2017-03-24T06:54:13Z;2017-03-30T22:04:43Z
66;MDU6SXNzdWUyMTY3MjE1OTA=;{'totalCount': 1};Add Zabbix to DevOps > Monitoring and Alerting;2017-03-24T09:49:39Z;2017-04-01T17:17:22Z
67;MDU6SXNzdWUyMTY3MjQ0NTU=;{'totalCount': 1};Dev Environment in Backend Roadmap;2017-03-24T09:56:54Z;2017-03-30T22:08:32Z
68;MDU6SXNzdWUyMTY3NDkxMzY=;{'totalCount': 4};Please add CMS Bitrix;2017-03-24T11:10:32Z;2017-03-26T07:56:05Z
70;MDU6SXNzdWUyMTY3NjU3OTk=;{'totalCount': 1};Yii2 ;2017-03-24T12:07:06Z;2017-03-26T04:07:20Z
72;MDU6SXNzdWUyMTY5NDQ5MTI=;{'totalCount': 4};Let's create a roadmap for Data Engineer!;2017-03-25T03:09:05Z;2017-03-30T21:54:12Z
73;MDU6SXNzdWUyMTY5NDUwNDQ=;{'totalCount': 1};Lets create a roadmap for IT security;2017-03-25T03:11:50Z;2017-03-30T22:05:15Z
75;MDU6SXNzdWUyMTY5NjY5MDg=;{'totalCount': 2};Add Functional Languages to back-end.;2017-03-25T11:03:11Z;2017-03-30T22:06:45Z
76;MDU6SXNzdWUyMTcwMDQ3Mzk=;{'totalCount': 2};Lets make one for Data Science! ;2017-03-25T21:07:34Z;2017-03-30T22:04:57Z
77;MDU6SXNzdWUyMTcwMTQ2MDM=;{'totalCount': 2};How to add links to the roadmap?;2017-03-25T23:57:10Z;2017-03-30T22:03:51Z
78;MDU6SXNzdWUyMTcwMjM1NDk=;{'totalCount': 0};Vietnam;2017-03-26T03:13:51Z;2017-03-26T03:46:29Z
82;MDU6SXNzdWUyMTcwNDI3MDc=;{'totalCount': 2};php5 to php7;2017-03-26T10:38:54Z;2017-03-27T02:19:03Z
83;MDU6SXNzdWUyMTcwNDMwNjU=;{'totalCount': 3};what is whmcs;2017-03-26T10:46:33Z;2017-03-30T21:53:05Z
85;MDU6SXNzdWUyMTcxMzU3MDA=;{'totalCount': 1};Add go (golang) in the backend languages;2017-03-27T04:47:38Z;2017-03-28T03:07:21Z
86;MDU6SXNzdWUyMTc0MDc5MTI=;{'totalCount': 1};Material-UI isn't a CSS framework;2017-03-27T23:46:36Z;2017-03-28T03:07:08Z
87;MDU6SXNzdWUyMTc0MDg2NTk=;{'totalCount': 2};Material Design isn't a CSS framework;2017-03-27T23:51:51Z;2017-03-28T02:56:54Z
89;MDU6SXNzdWUyMTc0ODg1NDY=;{'totalCount': 3};Add Sanic to Python's async branch;2017-03-28T08:47:08Z;2017-03-30T21:59:19Z
90;MDU6SXNzdWUyMTc1MTIzNjU=;{'totalCount': 1};"Duplicate ""Salt Stack"" == ""Salt""";2017-03-28T10:18:41Z;2017-04-01T17:16:39Z
92;MDU6SXNzdWUyMTc1MjA1NDE=;{'totalCount': 1};Missing Angular;2017-03-28T10:52:14Z;2017-04-01T17:16:27Z
93;MDU6SXNzdWUyMTc1MjExNjA=;{'totalCount': 1};Add colors legend;2017-03-28T10:54:45Z;2017-03-28T10:58:23Z
95;MDU6SXNzdWUyMTc1NTQxNDk=;{'totalCount': 1};What is a relevant source?;2017-03-28T13:09:35Z;2017-03-28T13:15:40Z
96;MDU6SXNzdWUyMTc2MDE4MTY=;{'totalCount': 1};Duplicate Redis;2017-03-28T15:35:41Z;2017-03-30T21:51:31Z
97;MDU6SXNzdWUyMTc2MDIzOTA=;{'totalCount': 2};I'd like to know roadmap for Spring developer;2017-03-28T15:37:26Z;2017-03-30T21:52:25Z
99;MDU6SXNzdWUyMTc2MjcxOTE=;{'totalCount': 3};Add knowledge about browser processes to Front-end map;2017-03-28T17:00:07Z;2020-01-04T01:15:47Z
100;MDU6SXNzdWUyMTc2NTM4OTU=;{'totalCount': 2};must have these days - VCS;2017-03-28T18:38:20Z;2017-03-28T18:42:19Z
101;MDU6SXNzdWUyMTc2Njc0NDA=;{'totalCount': 6};Front-end Suggestions;2017-03-28T19:29:17Z;2017-07-28T11:55:59Z
102;MDU6SXNzdWUyMTc2ODg3NzI=;{'totalCount': 4};Haml/Pug ;2017-03-28T20:51:47Z;2017-03-30T21:44:23Z
103;MDU6SXNzdWUyMTc3MjQ0NjQ=;{'totalCount': 2};Getting Deeper with HTML;2017-03-28T23:42:24Z;2017-03-30T21:47:19Z
105;MDU6SXNzdWUyMTc3OTk3NjY=;{'totalCount': 1};Library suggestion: Add tape testing library;2017-03-29T08:23:17Z;2017-03-30T21:42:09Z
106;MDU6SXNzdWUyMTc4MTg5Njc=;{'totalCount': 6};DevOps: Make OS more specific;2017-03-29T09:38:04Z;2020-01-18T08:57:40Z
108;MDU6SXNzdWUyMTgwOTE0NTg=;{'totalCount': 2};Expand Java trail;2017-03-30T06:15:08Z;2017-03-30T21:40:29Z
109;MDU6SXNzdWUyMTgwOTQ5Mzk=;{'totalCount': 1};English language;2017-03-30T06:37:42Z;2017-03-30T21:39:06Z
110;MDU6SXNzdWUyMTgxODI0MDg=;{'totalCount': 3};Add to DevOps: Email ;2017-03-30T12:35:59Z;2020-01-18T08:51:40Z
112;MDU6SXNzdWUyMTgyMDU4Nzg=;{'totalCount': 1};Hybrid Technologies;2017-03-30T13:56:39Z;2017-03-30T21:55:13Z
113;MDU6SXNzdWUyMTgzNTQzMDY=;{'totalCount': 1};Varnish should be added between devops and caching server;2017-03-30T23:12:31Z;2017-04-01T17:16:12Z
117;MDU6SXNzdWUyMTk0NzUyODQ=;{'totalCount': 4};Full stack Mobile Developer ;2017-04-05T05:47:28Z;2017-05-24T11:26:20Z
119;MDU6SXNzdWUyMTk1NTM0Mzg=;{'totalCount': 5};Machine Learning path;2017-04-05T11:35:44Z;2020-01-04T06:44:47Z
121;MDU6SXNzdWUyMjAwMzE1MDM=;{'totalCount': 1};Indent source JSONs;2017-04-06T20:59:49Z;2017-04-06T21:02:44Z
123;MDU6SXNzdWUyMjA5Nzg0MTQ=;{'totalCount': 3};[Suggestion] Add Log Management tools to DevOps Path;2017-04-11T14:51:35Z;2017-07-28T11:57:02Z
124;MDU6SXNzdWUyMjExOTkyNjc=;{'totalCount': 2};Minor typo in the content box for github at upper left;2017-04-12T09:13:48Z;2020-01-10T22:42:57Z
126;MDU6SXNzdWUyMjE4MTI3MTE=;{'totalCount': 1};Angular now benefits from an understanding of RxJS;2017-04-14T13:50:05Z;2017-07-28T12:02:52Z
127;MDU6SXNzdWUyMjIwMDIxMjk=;{'totalCount': 12};Full stack path;2017-04-16T10:08:25Z;2020-01-04T01:20:40Z
129;MDU6SXNzdWUyMjI4ODI2NjM=;{'totalCount': 3};"unclear about meaning of ""pick any""";2017-04-19T21:50:18Z;2020-01-04T01:14:50Z
130;MDU6SXNzdWUyMjI4ODU0MTg=;{'totalCount': 9};GitLab should be included as a serious alternative to GitHub;2017-04-19T22:02:15Z;2017-07-28T12:02:15Z
131;MDU6SXNzdWUyMjI5NTI4MTY=;{'totalCount': 2};Provide link somehow to the technologies mentioned;2017-04-20T05:24:49Z;2020-01-10T22:36:36Z
132;MDU6SXNzdWUyMjI5NzI5ODE=;{'totalCount': 2};[Suggestion] Move programming principles to the top;2017-04-20T07:26:03Z;2020-01-04T01:15:13Z
133;MDU6SXNzdWUyMjMxMDQ2ODM=;{'totalCount': 2};[Suggestion] Add MobX under react.;2017-04-20T15:22:19Z;2020-01-04T01:14:07Z
134;MDU6SXNzdWUyMjM0MTk3NzY=;{'totalCount': 2};[Suggestion] Add UI/UX experience, design and its practises under front end evelopment.;2017-04-21T15:34:45Z;2020-01-04T01:14:28Z
135;MDU6SXNzdWUyMjM1Mjg4MDY=;{'totalCount': 2};Add Path for Quality Assurance;2017-04-22T00:46:47Z;2017-07-28T11:55:12Z
136;MDU6SXNzdWUyMjM1Mjg4MjY=;{'totalCount': 6};Add Path for UX Design;2017-04-22T00:47:10Z;2017-07-28T11:55:22Z
137;MDU6SXNzdWUyMjM1Mjg4MzI=;{'totalCount': 3};Add Path for Visual Design;2017-04-22T00:47:17Z;2017-07-28T11:55:27Z
138;MDU6SXNzdWUyMjM1MjkwODU=;{'totalCount': 6};Add Path for Product Manager;2017-04-22T00:51:06Z;2017-07-28T11:54:36Z
139;MDU6SXNzdWUyMjM1NTI2OTI=;{'totalCount': 1};Where is elixir ?;2017-04-22T09:32:12Z;2017-04-24T04:05:04Z
140;MDU6SXNzdWUyMjM1ODcxNTc=;{'totalCount': 2};Turn technologies clickable to show some description;2017-04-22T19:29:08Z;2017-04-24T04:00:53Z
141;MDU6SXNzdWUyMjM1ODkwMTk=;{'totalCount': 2};Static site generators / JAMstack;2017-04-22T19:59:31Z;2017-04-24T03:51:28Z
142;MDU6SXNzdWUyMjM2ODEwNjM=;{'totalCount': 4};technologies choice;2017-04-24T00:54:05Z;2017-04-24T03:47:11Z
143;MDU6SXNzdWUyMjM3ODg5Mzc=;{'totalCount': 2};Add python framework asynchronous;2017-04-24T11:33:38Z;2017-07-28T11:11:31Z
144;MDU6SXNzdWUyMjM5NDg2Nzc=;{'totalCount': 6};I made an interactive version of this repository;2017-04-24T20:56:40Z;2017-05-22T13:47:55Z
145;MDU6SXNzdWUyMjM5NjM2OTg=;{'totalCount': 8};any plans for a roadmap for mobile app developer;2017-04-24T21:59:27Z;2017-05-24T11:44:06Z
148;MDU6SXNzdWUyMjQzNjI1MTk=;{'totalCount': 6};What about html5 game development?;2017-04-26T06:56:00Z;2020-01-04T01:13:53Z
150;MDU6SXNzdWUyMjQ5NjY4NjA=;{'totalCount': 2};[BUG] Knowlege About Different File Systems;2017-04-28T02:58:30Z;2017-05-03T08:24:43Z
152;MDU6SXNzdWUyMjUwMTQ4NzE=;{'totalCount': 3};[devops] New Relic should be added in the Alerting and Monitoring branch;2017-04-28T08:35:58Z;2017-07-28T11:07:14Z
153;MDU6SXNzdWUyMjUwOTMxMjY=;{'totalCount': 2};Can you add DynamoDB to NoSQL databases alternative ?;2017-04-28T14:12:33Z;2020-01-10T22:33:50Z
156;MDU6SXNzdWUyMjU5OTU1MzY=;{'totalCount': 2};Chai and sinon should add to testing in front-end;2017-05-03T13:58:58Z;2020-01-04T06:55:32Z
158;MDU6SXNzdWUyMjY5MDQ5NDg=;{'totalCount': 4};Back end Python framework diagram issue;2017-05-07T23:30:22Z;2018-01-05T07:33:22Z
159;MDU6SXNzdWUyMjY5MDY5Mjc=;{'totalCount': 1};[Suggestion] Add SEO roadmap (Or add it to an existing roadmap);2017-05-07T23:57:31Z;2020-01-04T01:12:47Z
161;MDU6SXNzdWUyMjg1NDAxOTk=;{'totalCount': 1};Add Circle to the CI/CD under Devops;2017-05-14T13:00:17Z;2018-01-05T18:40:05Z
166;MDU6SXNzdWUyMzAyNDMwNTc=;{'totalCount': 5};Add JSX to React;2017-05-21T19:38:18Z;2017-05-24T11:50:34Z
167;MDU6SXNzdWUyMzAyNDQwNzQ=;{'totalCount': 2};Add Babel to front end;2017-05-21T19:48:44Z;2020-01-04T01:12:19Z
168;MDU6SXNzdWUyMzAzMDM2MzE=;{'totalCount': 8};Add AJAX to front-end developement;2017-05-22T07:12:52Z;2017-05-24T11:49:17Z
169;MDU6SXNzdWUyMzA5MjgxNzM=;{'totalCount': 2};Add Android & iOS development;2017-05-24T05:55:34Z;2017-05-24T11:26:02Z
170;MDU6SXNzdWUyMzEyMzc5NjA=;{'totalCount': 1};Why is mobile application development *NOT* added to the front-end development?;2017-05-25T04:31:24Z;2017-05-25T06:08:30Z
171;MDU6SXNzdWUyMzE4Nzg4OTQ=;{'totalCount': 3};Elasticsearch;2017-05-28T16:24:42Z;2020-01-10T22:30:51Z
172;MDU6SXNzdWUyMzIzNTAzNzI=;{'totalCount': 1};[suggestion] pytest is awesome!;2017-05-30T19:03:56Z;2018-01-04T23:11:11Z
174;MDU6SXNzdWUyMzQwMDU1MDQ=;{'totalCount': 6};"Remove ""Start Building"" icon from the bottom";2017-06-06T19:55:17Z;2017-07-28T11:50:24Z
176;MDU6SXNzdWUyMzQ1Njk1NzU=;{'totalCount': 5};DevOps chart needs VCS choices and branching-model choices;2017-06-08T15:38:21Z;2017-07-07T19:07:43Z
177;MDU6SXNzdWUyMzQ3NDE3ODM=;{'totalCount': 3};Add pnpm as package manager;2017-06-09T07:18:54Z;2017-07-28T11:36:33Z
178;MDU6SXNzdWUyMzUwODQyNjc=;{'totalCount': 4};[Suggestion] Add reference to UI/UX roadmap;2017-06-11T18:54:12Z;2020-01-04T06:43:59Z
180;MDU6SXNzdWUyMzY1MjE2Njc=;{'totalCount': 2};"Add ""Visual Programming"" Path to Frontend";2017-06-16T15:46:29Z;2017-07-28T11:36:06Z
182;MDU6SXNzdWUyMzcyNzExODg=;{'totalCount': 0};[suggestion] Add short descriptions for each main path;2017-06-20T16:28:47Z;2017-07-28T11:34:04Z
260;MDU6SXNzdWUyMzc1Nzk4MTc=;{'totalCount': 4};[suggestion] Add Data Science / Machine Learning Road Map;2017-06-21T15:42:56Z;2017-07-28T11:33:38Z
261;MDU6SXNzdWUyMzkyODY2Nzg=;{'totalCount': 1};"Typo in DevOps Roadmap (""Knowlege"")";2017-06-28T20:30:59Z;2017-07-28T11:32:37Z
262;MDU6SXNzdWUyNDA0MDUwOTg=;{'totalCount': 2};Loopback as Node.js framework?;2017-07-04T12:23:52Z;2018-01-04T23:09:14Z
263;MDU6SXNzdWUyNDA3NTM1NTQ=;{'totalCount': 1};Agile ;2017-07-05T19:36:05Z;2017-07-28T11:31:33Z
265;MDU6SXNzdWUyNDI1Nzc2NjM=;{'totalCount': 1};About large-scale data processing in back-end;2017-07-13T03:48:33Z;2017-07-28T11:29:55Z
266;MDU6SXNzdWUyNDUwNDAwMzg=;{'totalCount': 3};Front End Roadmap;2017-07-24T10:41:59Z;2017-07-28T11:28:16Z
267;MDU6SXNzdWUyNDU3OTQ5NDc=;{'totalCount': 1};Add Socket.IO to back-end development roadmap;2017-07-26T17:21:55Z;2020-01-10T22:31:04Z
268;MDU6SXNzdWUyNDU4NzQ0Nzg=;{'totalCount': 0};Add OpenStack to DevOps->Cloud Roadmap;2017-07-26T22:34:36Z;2020-01-18T08:25:24Z
269;MDU6SXNzdWUyNDY2ODU2MTA=;{'totalCount': 1};Add Docker Tools Roadmap;2017-07-31T08:47:35Z;2020-01-04T06:49:50Z
270;MDU6SXNzdWUyNDc1NzY3NjQ=;{'totalCount': 1};Alternative Web Developer Map;2017-08-03T02:44:31Z;2017-08-03T07:26:51Z
271;MDU6SXNzdWUyNDgxNjU5Nzk=;{'totalCount': 6};Deep dive into Git;2017-08-05T06:40:28Z;2017-08-05T06:41:12Z
273;MDU6SXNzdWUyNDkxOTI0NzQ=;{'totalCount': 3};TODO: Add relevant resources for each;2017-08-09T23:39:59Z;2020-01-04T06:56:50Z
274;MDU6SXNzdWUyNTAyMTE4MDE=;{'totalCount': 1};In python testing path include tox;2017-08-15T03:21:34Z;2018-01-04T23:05:45Z
275;MDU6SXNzdWUyNTE4Njg3Nzg=;{'totalCount': 1};[Suggestion] Add message broker to back end development road map for messaging service;2017-08-22T07:55:54Z;2018-01-04T23:04:55Z
276;MDU6SXNzdWUyNTIyOTU2MTk=;{'totalCount': 5};[Suggestion] Web GIS developer roadmap;2017-08-23T14:05:28Z;2018-01-04T23:01:09Z
278;MDU6SXNzdWUyNTYwNDM0Mzc=;{'totalCount': 1};how can i create this fancy diagrams ??;2017-09-07T19:22:57Z;2017-09-09T04:06:48Z
279;MDU6SXNzdWUyNTc3NjM2MTk=;{'totalCount': 1};Mobile?;2017-09-14T15:34:31Z;2017-09-14T15:54:19Z
280;MDU6SXNzdWUyNTc5MTM1ODk=;{'totalCount': 2};[Suggestion] Add CircleCI to DevOps Roadmap (CI/CD);2017-09-15T02:58:21Z;2018-01-05T18:41:20Z
284;MDU6SXNzdWUyNjE1NjgyODM=;{'totalCount': 0};Add Zend to PHP frameworks;2017-09-29T08:31:07Z;2018-01-04T22:53:09Z
285;MDU6SXNzdWUyNjE5ODM0ODg=;{'totalCount': 0};Where does WordPress fall into the RoadMap?;2017-10-02T05:04:16Z;2018-01-04T22:52:47Z
286;MDU6SXNzdWUyNjI2NDUwOTA=;{'totalCount': 1};Add CSS-in-JSS to frontend recommendations;2017-10-04T02:09:01Z;2020-01-04T01:06:50Z
288;MDU6SXNzdWUyNjM5NzMzNDY=;{'totalCount': 1};[Suggestion] Ability to interact with it and mark progress;2017-10-09T17:40:20Z;2020-01-04T01:11:22Z
289;MDU6SXNzdWUyNjc4MTkwMTk=;{'totalCount': 1};[Suggestion] Consider adding Meteor to backend chart under 'frameworks';2017-10-23T21:11:22Z;2018-01-04T22:51:05Z
290;MDU6SXNzdWUyNzA5OTcyNjY=;{'totalCount': 2};Add Environment Management section to python;2017-11-03T14:29:41Z;2018-01-04T22:49:38Z
291;MDU6SXNzdWUyNzA5OTgyNTI=;{'totalCount': 1};Add Debugging and Profiling Tools to python;2017-11-03T14:32:33Z;2018-01-04T22:49:08Z
296;MDU6SXNzdWUyODA3NDQwODQ=;{'totalCount': 3};Improving the Angular roadmap;2017-12-09T18:50:47Z;2018-01-04T22:58:19Z
297;MDU6SXNzdWUyODE3OTc5MTU=;{'totalCount': 1};Remove Silex from roadmap;2017-12-13T15:50:36Z;2018-01-04T22:27:00Z
298;MDU6SXNzdWUyODQxNTc1NjI=;{'totalCount': 1};"Add Aurelia to ""JavaScript -> Choose a Framework""";2017-12-22T12:58:33Z;2017-12-22T21:51:28Z
299;MDU6SXNzdWUyODYxMDI3MzI=;{'totalCount': 1};Update to 2018;2018-01-04T20:23:15Z;2018-01-05T07:31:48Z
300;MDU6SXNzdWUyODYxNTI3OTI=;{'totalCount': 3};Definitely Bulma;2018-01-05T00:05:46Z;2020-01-04T01:06:34Z
301;MDU6SXNzdWUyODYxNzcxMzU=;{'totalCount': 1};Add ESLint to Roadmap;2018-01-05T02:55:05Z;2018-12-29T09:12:35Z
302;MDU6SXNzdWUyODYxODU5NDM=;{'totalCount': 3};Which tool you use to created the roadmap;2018-01-05T04:10:13Z;2018-01-05T04:10:56Z
303;MDU6SXNzdWUyODYyMDIyNzk=;{'totalCount': 1};Add ArangoDB & Mosquitto;2018-01-05T06:33:01Z;2020-01-04T01:11:37Z
305;MDU6SXNzdWUyODYzMzI2NjA=;{'totalCount': 1};Add VSTS to CI/CD ;2018-01-05T16:13:01Z;2020-01-18T08:24:59Z
307;MDU6SXNzdWUyODYzNDQyNzk=;{'totalCount': 6};C# way should be appended;2018-01-05T16:54:04Z;2018-01-28T11:36:40Z
309;MDU6SXNzdWUyODY0NTU0MTc=;{'totalCount': 1};[Suggestion] Search for key terms;2018-01-06T03:22:59Z;2020-01-10T22:23:32Z
311;MDU6SXNzdWUyODY0ODYzODQ=;{'totalCount': 1};Add FuseBox to bundlers;2018-01-06T14:01:02Z;2020-01-04T01:06:08Z
312;MDU6SXNzdWUyODY2MTI0OTE=;{'totalCount': 2};Go Lang;2018-01-07T23:46:53Z;2018-01-08T06:37:53Z
313;MDU6SXNzdWUyODY2NjI3NjE=;{'totalCount': 1};Adding separate paths for mobile development;2018-01-08T07:06:45Z;2020-01-04T01:05:54Z
314;MDU6SXNzdWUyODY5OTgyODc=;{'totalCount': 1};[Front dev] webgl;2018-01-09T07:50:36Z;2018-01-09T08:47:25Z
315;MDU6SXNzdWUyODcxMDAwNjk=;{'totalCount': 1};"Break out redux, flux etc into ""State Management"" section";2018-01-09T14:05:58Z;2020-01-04T01:04:33Z
317;MDU6SXNzdWUyODcxMDc1NDI=;{'totalCount': 2};Game development path;2018-01-09T14:29:08Z;2018-12-29T09:09:44Z
